text_string,occurs_100k
st malo,0.02111
galway,0.02109
verdun,0.02106
bergen,0.02104
gudiyattam,0.02101
moncontour,0.02097
ivory coast,0.02096
rupert street,0.02095
tristram,0.02093
national gallery,0.02093
marina boulevard,0.0209
dorsetshire,0.02085
holywood,0.02084
urania,0.02083
shaftesbury,0.0208
west london,0.02074
farringdon,0.02073
alhambra,0.02072
karka,0.02069
gallicano,0.02063
tuileries,0.02058
trollhattan,0.02056
penn,0.02056
twickenham,0.02055
shanklin,0.02049
vosges,0.02048
lyons,0.02048
thirty third street,0.02048
corot,0.02048
southport,0.02047
bali,0.02045
ashton,0.02043
elbe,0.02043
belgrave square,0.02042
california los angeles,0.0204
hazelhurst,0.02039
medina,0.02038
lake michigan,0.02036
bryanston square,0.02031
palais royal,0.0203
hanover square,0.02029
paulo,0.02028
rockies,0.02027
lobelia,0.02027
alfred street,0.02027
freetown,0.02026
bainbridge,0.02026
niagara,0.02023
san ubaldo,0.02021
sallust,0.02017
palatine,0.02015
phili,0.02014
nassau,0.02013
district,0.02013
worthing,0.02012
canaan,0.02011
evanston,0.02011
indonesia,0.0201
anjou,0.02005
udolpho,0.02003
bhutan,0.02001
great marlborough street,0.01994
portobello road,0.01992
braintree,0.0199
rowsley,0.0199
smolensk,0.0199
third world,0.01988
athen,0.01986
lugano,0.01985
amelia,0.01982
petya,0.01977
hudson street,0.01976
hamilcar,0.01973
christchurch,0.01973
westbourne grove,0.01967
lombard street,0.01967
salgotarjan,0.01962
neipperg,0.01962
orontes,0.01962
hanway street,0.0196
porta pinciana,0.01959
herne bay,0.01959
detroit,0.01955
balbec,0.0195
neapolis,0.01949
ghent,0.01948
hyde park hotel,0.01947
california library los angeles,0.01944
fifth ave ,0.0194
romainville,0.0194
seattle,0.01939
andhra pradesh,0.01938
macon,0.01937
lusaka,0.01936
mass ,0.01936
rio de janeiro,0.01934
south of france,0.01932
new burlington,0.0193
benin,0.01929
northern nigeria,0.01926
bathsheba,0.01924
easthamp,0.01923
sacristan,0.01923
chancel,0.01923
reykjavik,0.01921
south kensington museum,0.01918
campania,0.01918
woodston,0.01917
camden,0.01915
calif,0.01915
mollwitz,0.01914
gower street,0.01914
sardinia,0.01914
taunton,0.01913
dome,0.01913
harmondsworth,0.01913
umbria,0.01913
bertha,0.0191
styria,0.01907
tennyson,0.01906
chamounix,0.01905
ash grove,0.01905
snowland,0.01903
pigalle,0.01902
st leonards on sea,0.01901
quimper,0.01899
kampala,0.01893
high road,0.01893
staffordshire,0.01892
perrache,0.01891
spencer,0.0189
neyoor,0.0189
redlands,0.01889
hatton garden,0.01886
roman empire,0.01884
alcorn avenue,0.01883
tunisia,0.01882
ponde,0.01881
kasturi,0.01881
lucca,0.01876
british museum,0.01875
krysia,0.01874
waterloo bridge,0.0187
bassa,0.0187
grey,0.01869
charleston,0.01869
ca,0.01868
saint etienne,0.01867
marylebone,0.01865
sorrento,0.01865
colour,0.01862
eura,0.01861
ostende,0.01859
kovrin,0.01858
baskerville,0.01856
old compton street,0.01855
picture gallery,0.01855
tonquin,0.01855
hastings,0.01851
kharkov,0.01851
piccola marina,0.01849
sakhnin,0.01848
ramalla,0.01848
hunding,0.01847
menton,0.01846
ecclesiastes,0.01844
fernley,0.01843
cheka,0.01841
petka,0.01841
ephesus,0.01839
navarre,0.01838
adelphi,0.01838
chevely,0.01837
watteau,0.01836
martinico,0.01835
baden baden,0.01834
engels,0.01833
mammaea,0.01826
mother earth,0.01825
bussia,0.01824
arras,0.01824
pimlico,0.01824
guyana,0.01822
giudecca,0.01822
carisbrook,0.01822
corydon,0.01819
beaune,0.01818
gaul,0.01818
parkside,0.01817
svir,0.01817
kensington palace,0.01815
sophron,0.01815
bologna,0.01815
rose hill,0.01813
istanbul,0.01812
aquitaine,0.01812
arochuku,0.01811
potsdam,0.01811
clarendon,0.0181
urbana champaign,0.01806
