text_string,formatted_address,location_type,occurs_100k
cacabelos,"24540 Cacabelos, León, Spain",locality,0.0005
loeches,"28890 Loeches, Madrid, Spain",locality,0.0005
puerto caballo,"Puerto Cabello, Venezuela",locality,0.0005
turbot,"Turbot Township, PA, USA",administrative_area_level_3,0.0005
southern america,"Japan America Society of Southern California, 1411 W 190th St #380, Gardena, CA 90248, USA",point_of_interest,0.0005
althaea,"Althaea bvba, de Robianostraat 92, 2150 Borsbeek, Belgium",food,0.0005
zidon,"Sidon District, Lebanon",locality,0.0005
charleftown,"Charlestown, Boston, MA, USA",neighborhood,0.0005
bow bridge,"Bow Bridge, New York, NY 10024, USA",point_of_interest,0.0005
sierra leona,Sierra Leone,country,0.0005
cloon,"Cloon Law Firm: Bryson Cloon, 11150 Overbrook Rd, Leawood, KS 66211, USA",lawyer,0.0005
pingle,"Dr. Pavani Reddy Pingle, MD, 645 Farmington Ave, West Hartford, CT 06107, USA",doctor,0.0005
hollinshed,"Dr. Douglas E. Hollinshed, MD, 10350 E Dakota Ave, Denver, CO 80247, USA",doctor,0.0005
tussy,"Sharon Findley-Tussy, Realtor, 2075 CA-4, Arnold, CA 95223, USA",establishment,0.0005
belgard,"Belgard Hardscapes Design Center, 125 Industrial Park Cir, Lawrenceville, GA 30045, USA",point_of_interest,0.0005
lusk,"Lusk, WY 82225, USA",locality,0.0005
liifey,"River Liffey, Ireland",natural_feature,0.0005
mount taygetus,"Taygetus, Farida 230 54, Greece",natural_feature,0.0005
finglas,"Finglas, Co. Dublin, Ireland",locality,0.0005
zurbaran,"Hotel Zurbaran, Av. Independencia #52, Centro, 90000 Tlaxcala de Xicohténcatl, Tlax., Mexico",lodging,0.0005
south eastern france,"China Eastern Airlines, Charles de Gaulle Airport, 95700 Roissy-en-France, France",point_of_interest,0.0005
pareja,"Leo Pareja Team, 7115 Leesburg Pike #215, Falls Church, VA 22043, USA",real_estate_agency,0.0005
bard,"Bard College, 30 Campus Rd, Annandale-On-Hudson, NY 12504, USA",point_of_interest,0.0005
grand hall,"The Grand Hall, 3556 Halls Mill Rd, Mobile, AL 36693, USA",point_of_interest,0.0005
san prospero,"41030 San Prospero MO, Italy",locality,0.0005
ferdousi,"Dr. Ferdousi Shilpee, MD, 504 Medford Ave, Patchogue, NY 11772, USA",doctor,0.0005
faioum,"Faiyum, Qesm Al Fayoum, Al Fayoum, Faiyum Governorate, Egypt",locality,0.0005
st nicolo,"San Nicolò dei Mendicoli, Campo San Nicolò, 1907 Dorsoduro, 30123 Venezia, Italia, 30123 Venezia, Italy",church,0.0005
roman state,Italy,country,0.0005
palazzo colonna,"Colonna Palace, Piazza dei Santi Apostoli, 66, 00187 Roma, Italy",art_gallery,0.0005
ascanius,"ascanius AG, Hauptstrasse 4, 5035 Unterentfelden, Switzerland",point_of_interest,0.0005
ghizni,"Ghazni, Afghanistan",locality,0.0005
camb,"Cambridge Utilities Office, 1131 Steubenville Ave, Cambridge, OH 43725, USA",local_government_office,0.0005
king s creek,"King's Creek Plantation, 191 Cottage Cove Ln, Williamsburg, VA 23185, USA",lodging,0.0005
blue peter,"Blue Peter Pub & Restaurant, 2270 Harbour Rd, Sidney, BC V8L 2P6, Canada",bar,0.0005
chisholm,"Chisholm Elementary School, 300 Colorado Ave, Enid, OK 73703, USA",school,0.0005
al bany,"Albany, NY, USA",locality,0.0005
lake aboukir,"Lake Side, الاسكندرية, كينج مريوط، باب شرقي ووابور المياه، قسم باب شرقي، الإسكندرية، Egypt",point_of_interest,0.0005
calab,"Calab Inc, 6470 Heath Rd, San Antonio, TX 78250, USA",health,0.0005
cherokee,"Cherokee Nation, 501 E 5th St, Bartlesville, OK 74003, USA",doctor,0.0005
mecklenberg county,"Mecklenburg County, NC, USA",administrative_area_level_2,0.0005
green river,"Green River College, 12401 SE 320th St, Auburn, WA 98092, USA",point_of_interest,0.0005
statten island,"Staten Island, NY, USA",sublocality_level_1,0.0005
twelve mile creek,"Twelve Mile Creek Family Medicine: Wallace Timothy DO, 4711 Sunset Blvd, Lexington, SC 29072, USA",doctor,0.0005
garden hill,"Gardenhill Elementary School, 14607 Gardenhill Dr, La Mirada, CA 90638, USA",school,0.0005
san marcial,"San Marcial, NM 87832, USA",colloquial_area,0.0005
long town,"Longtown Rural Water, 120 E 2nd St, Eufaula, OK 74432, USA",point_of_interest,0.0005
creole,"Creole Creamery, 6260 Vicksburg St, New Orleans, LA 70124, USA",store,0.0005
suffolk punch,"American Suffolk Horse Library, 4240 Goehring Rd, Ledbetter, TX 78946, USA",library,0.0005
holling,"Holling Heights Elementary School, 6565 S 136th St, Omaha, NE 68137, USA",school,0.0005
fishamble street,"Fishamble St, Dublin, Ireland",route,0.0005
dublin harbour,"Port Centre, Alexandra Rd, North Dock, Dublin 1, Ireland",establishment,0.0005
clareville,"Clareville NSW 2107, Australia",locality,0.0005
county wicklow,"Wicklow, Co. Wicklow, Ireland",administrative_area_level_2,0.0005
cadiz bay,"Bay of Cádiz, Spain",natural_feature,0.0005
lucan,"Dr. Sean C. Lucan, MD, 3448 Boston Rd, Bronx, NY 10469, USA",doctor,0.0005
bemardi,"Bernardi Honda in Natick, 960 Worcester St, Natick, MA 01760, USA",car_dealer,0.0005
materi,"Materi, Benin",locality,0.0005
carbo,"CARBO Ceramics Inc., 575 N Dairy Ashford Rd, Houston, TX 77079, USA",point_of_interest,0.0005
ma rion,"Marion, IN, USA",locality,0.0005
sanfords,"Stanford University, 450 Serra Mall, Stanford, CA 94305, USA",establishment,0.0005
whitfield,"Whitfield School, 175 S Mason Rd, Creve Coeur, MO 63141, USA",school,0.0005
eglon,"Eglon, WA 98346, USA",locality,0.0005
castruccio,"Irell & Manella LLP: Castruccio Louis M, 1800 Avenue of the Stars # 900, Los Angeles, CA 90067, USA",lawyer,0.0005
bea,"Bureau of Economic Analysis, 1441 L St NW, Washington, DC 20005, USA",local_government_office,0.0005
valery,"Valera, Venezuela",locality,0.0005
koranna,"Bokkraal Stone chalet (Koranna Getaway), Playpen, Free State, South Africa, South Africa",point_of_interest,0.0005
swane,"Shane Swan - State Farm Insurance Agent, 100 N John Young Pkwy, Kissimmee, FL 34741, USA",insurance_agency,0.0005
stormbergen,"Stormberg, South Africa",natural_feature,0.0005
scotch highlands,"Highlands, 150 W 10th St, New York, NY 10014, USA",bar,0.0005
yardly,"Yardley, PA, USA",locality,0.0005
khoras,"Khoras, Maharashtra 431514, India",locality,0.0005
great salt desert,"Great Salt Lake Desert, Utah, USA",natural_feature,0.0005
bashi,"Bashi, 100 Terranea Way, Rancho Palos Verdes, CA 90275, USA",restaurant,0.0005
hardelot,"Neufchâtel-Hardelot, France",locality,0.0005
schwarzwald,"Black Forest, 79674 Todtnau, Germany",natural_feature,0.0005
berthollet,"Lycée Claude Louis Berthollet, 9 Boulevard du Lycée, 74000 Annecy, France",school,0.0005
batisbon,"Regensburg, Germany",administrative_area_level_3,0.0005
watrin,"Watrin Truck Repair, 951 W 39th Ave, West Terre Haute, IN 47885, USA",point_of_interest,0.0005
saltpetriere,"Pitié-Salpêtrière Hospital, 47-83 Boulevard de l'Hôpital, 75013 Paris, France",hospital,0.0005
chaptal,"School Chaptal, 45 Boulevard des Batignolles, 75008 Paris, France",school,0.0005
lombardv,"Lombard, IL, USA",locality,0.0005
olmiitz,"Olmitz, KS 67564, USA",locality,0.0005
ajaccio,"Ajaccio, France",locality,0.0005
canaille,"Canailles (Les), 3854 Ontario E, Montréal, QC H1W 1S4, Canada",restaurant,0.0005
gnatia,"Scavi D'Egnazia, 72015 Fasano Province of Brindisi, Italy",point_of_interest,0.0005
keane,"Keane, 640 Freedom Business Center Dr Suite 600, King of Prussia, PA 19406, USA",point_of_interest,0.0005
crampton,"Koernke & Crampton, 940 Monroe Ave NW #250, Grand Rapids, MI 49503, USA",lawyer,0.0005
nassau street,"Nassau St, Princeton, NJ, USA",route,0.0005
daltou,"The Dalton School, 108 E 89th St, New York, NY 10128, USA",school,0.0005
brightwell,"Brightwell Payments Inc, 4401 Northside Pkwy NW # 560, Atlanta, GA 30327, USA",point_of_interest,0.0005
la rue,"La Rue, 88100 Taintrux, France",route,0.0005
smalkalde,"Smal-Kalden, Suriname",locality,0.0005
ratisbonne,"Regensburg, Germany",locality,0.0005
mau rice,"Maurice, 921 SW Oak St, Portland, OR 97205, USA",restaurant,0.0005
schwendi,"Schwendi, Germany",locality,0.0005
vomero,"Bernardini Vomero Anselmi: Vomero Ernest MD, 175 E Main St #104, Huntington, NY 11743, USA",doctor,0.0005
barnstead,"Barnstead, NH, USA",locality,0.0005
derby chapel,"Historic Derby Street Chapel, 121 Derby St, Cocoa, FL 32922, USA",church,0.0005
rohand,"Roh And Shin Mds, 5107 Silver Hill Rd, Suitland, MD 20746, USA",doctor,0.0005
favella,"Favella Dr. Antonio, Viale Risorgimento, 00041 Albano Laziale RM, Italy",establishment,0.0005
lord albemarle,"North Albemarle Baptist Church, 401 Park Ridge Rd, Albemarle, NC 28001, USA",church,0.0005
coutances,"50200 Coutances, France",locality,0.0005
western coast,"West Coast Tavern, 2895 University Ave, San Diego, CA 92104, USA",bar,0.0005
knopwood,"Knopwood's Retreat, 39 Salamanca Pl, Hobart TAS 7004, Australia",bar,0.0005
limedale,"Limedale, IN 46135, USA",locality,0.0005
seven mile beach,"Seven Mile Beach, Cayman Islands",natural_feature,0.0005
oyster bay,"Oyster Bay, NY, USA",administrative_area_level_3,0.0005
flinders,"Flinders University, Sturt Rd, Bedford Park SA 5042, Australia",university,0.0005
austraha,Australia,country,0.0005
elizabeth river,"Elizabeth River, Portsmouth, VA, USA",natural_feature,0.0005
minia,"Menia Governorate, Egypt",administrative_area_level_1,0.0005
lemon springs,"Lemon Springs, NC 27332, USA",locality,0.0005
zionville,"Zionville, NC 28698, USA",locality,0.0005
falls,"The Falls, 8888 SW 136th St, Miami, FL 33176, USA",shopping_mall,0.0005
york state,"New York, USA",administrative_area_level_1,0.0005
united bro,"Federal Motor Carrier Safety Administration, 1200 New Jersey Ave SE, Washington, DC 20590, USA",point_of_interest,0.0005
andelot,"Andelot-Blancheville, France",locality,0.0005
luchon,"Bagnères-de-Luchon, France",locality,0.0005
la roche guyon,"La Roche-Guyon, France",locality,0.0005
koufa,"Kufa, Iraq",locality,0.0005
ihis,"Integrated Health Information Systems, Singapore",point_of_interest,0.0005
fayette,"Fayette, AL 35555, USA",locality,0.0005
pollux,"Pollux, 3920 Zermatt, Switzerland",natural_feature,0.0005
ringsted,"4100 Ringsted, Denmark",locality,0.0005
pelew islands,Palau,country,0.0005
malmoe,"Malmö, Sweden",locality,0.0005
marsk,"Maersk Customer Resource Center, 8686 New Trails Dr, Spring, TX 77381, USA",moving_company,0.0005
vesterbro,"Comfort Hotel Vesterbro, Vesterbrogade 23 - 29, 1620 Copenhagen, Denmark",restaurant,0.0005
skania,"Skåne County, Sweden",administrative_area_level_1,0.0005
krumme,"Heinrich Krumme Gesellschaft für Heizungs-, Klima- und Sanitärtechnik mbH, Schmiedestraße 2, 25541 Brunsbüttel, Germany",establishment,0.0005
lubek,"Lübeck, Germany",locality,0.0005
falster,"Falster, Denmark",natural_feature,0.0005
west indian islands,"West Indies, Cuba",colloquial_area,0.0005
thomas temple,"Thomas Temple Church-God, Toledo, OH 43620, USA",church,0.0005
red cross street,"Red Cross St, Wilmington, NC 28401, USA",route,0.0005
woodvllle,"Woodville, TX 75979, USA",locality,0.0005
lynd,"Lynd Company, 8000 Interstate 10 Frontage Rd #1200, San Antonio, TX 78230, USA",point_of_interest,0.0005
choisi,"Centre Temps Choisi, N569, 6060 Charleroi, Belgium",point_of_interest,0.0005
buckthorn,"Buckthorn Studios, 516 W Oak St # 22, Denton, TX 76201, USA",store,0.0005
alphington,"Alphington VIC, Australia",locality,0.0005
niths,"Neon Nits LLC, 9297 Rhea County Hwy, Dayton, TN 37321, USA",point_of_interest,0.0005
andrew square,"Andrew, Boston, MA 02127",bus_station,0.0005
south east district,"South-East District, Botswana",administrative_area_level_1,0.0005
langschaw,"Dr. Amber H. Langshaw, MD, 1601 NW 12th Ave #3005a, Miami, FL 33136, USA",doctor,0.0005
morehead,"Morehead, KY, USA",locality,0.0005
harries,"Thomas Harries, MD, 2000 Medical Pkwy #201, Annapolis, MD 21401, USA",doctor,0.0005
hungarye,Hungary,country,0.0005
aunandale,"Annandale, MN 55302, USA",locality,0.0005
bisliop,"Bishop, CA 93514, USA",locality,0.0005
loseby,"Loseby Hotel Danang, 86 Loseby, Phước Mỹ, Sơn Trà, Đà Nẵng, Vietnam",lodging,0.0005
north of germany,Germany,country,0.0005
prc,China,country,0.0005
rustan,"Rustan's Gateway Tower, Gateway Tower/Mall, Araneta Center Cubao, Quezon City, Cubao, Quezon City, 1109 Metro Manila, Philippines",department_store,0.0005
killedar,"Killedar Complex, Anand Nagar, Solapur, Maharashtra 413224, India",point_of_interest,0.0005
kashmire,"Kashmir Restaurant, 279 Newbury St, Boston, MA 02116, USA",meal_takeaway,0.0005
nursery gardens,"Nursery Gardens, Canton, NC 28716, USA",route,0.0005
massachussets,"Massachusetts, USA",administrative_area_level_1,0.0005
euganean,"Euganean Hills, 35030 Vo, Province of Padua, Italy",natural_feature,0.0005
compt,"Compt-Habileté inc, 74 Rue Fréchette, Gatineau, QC J8Y 5R3, Canada",accounting,0.0005
newfound,"Newfound Woodworks, 67 Danforth Brook Rd, Bristol, NH 03222, USA",point_of_interest,0.0005
piscattaway,"Piscataway Township, NJ, USA",locality,0.0005
anne arundel,"Anne Arundel County, MD, USA",administrative_area_level_2,0.0005
new,"New York Times, 111 E Lower Wacker Dr, Chicago, IL 60601, USA",point_of_interest,0.0005
talbot county,"Talbot County, MD, USA",administrative_area_level_2,0.0005
elizabeth town,"Elizabeth, NJ, USA",locality,0.0005
groten,"Grote Industries Inc, 2600 Lanier Dr, Madison, IN 47250, USA",establishment,0.0005
fairfield county,"Fairfield County, CT, USA",administrative_area_level_2,0.0005
donerail,"Donerail, Lexington, KY 40511, USA",colloquial_area,0.0005
temby,"Temby Australia, 339 Clarendon St, South Melbourne VIC 3205, Australia",store,0.0005
indian river,"Indian River, Florida, USA",natural_feature,0.0005
talbot river,"Talbot River Rd, Kirkfield, ON K0M 2B0, Canada",route,0.0005
tinney,"Tinney Automotive, 11249 W Carson City Rd, Greenville, MI 48838, USA",car_repair,0.0005
brinson,"Brinson Co Inc, 124 Laitram Ln, Harahan, LA 70123, USA",store,0.0005
buckingham county,"Buckingham County, VA, USA",administrative_area_level_2,0.0005
west new jersey,"New Jersey, USA",administrative_area_level_1,0.0005
white church,"White Church Elementary School, 2226 N 85th St, Kansas City, KS 66109, USA",school,0.0005
kenyon,"Kenyon College, 101 Scott Ln, Gambier, OH 43022, USA",point_of_interest,0.00049
san marcos,"San Marcos, TX, USA",locality,0.00049
bartolommeo,"Bartolomeo & Perotto Funeral Home, Inc., 1411 Vintage Ln, Rochester, NY 14626, USA",funeral_home,0.00049
pelagio,"Pelagio Salon, 804 Broad St, East Weymouth, MA 02189, USA",beauty_salon,0.00049
dama,"Dama Pastry & Cafe, 1505 Columbia Pike, Arlington, VA 22204, USA",bakery,0.00049
santissima annunziata,"La SS. Annunziata di Firenze, Piazza SS Annunziata, 50122 Firenze, Italy",church,0.00049
baptistry,"Portable Baptistry, 3101 111th St SW, Everett, WA 98204, USA",store,0.00049
gatine,"Garage Gatine-Auto, 587 Boulevard Maloney E, Gatineau, QC J8P 1G2, Canada",car_repair,0.00049
la beauce,"La Beauce, 45490, France",colloquial_area,0.00049
beauce,"Walmart Saint-Georges-de-Beauce Store, 750 107e Rue, Saint-Georges, QC G5Y 0A1, Canada",clothing_store,0.00049
poti,"Poti 4400, Georgia",locality,0.00049
menemen,"Menemen, İzmir, Turkey",locality,0.00049
rione,"Rione XIII, 401 15th Ave E, Seattle, WA 98112, USA",bar,0.00049
sheki,"Sheki, Azerbaijan",locality,0.00049
gallomania,"Gallomania, Via Ortigara, 88, 31040 Trevignano TV, Italy",restaurant,0.00049
spagnoletto,"Autoscuola Spagnoletto, Via Mosè Bianchi, 26, 20149 Milano, Italy",point_of_interest,0.00049
gwatkin,"D W Gwatkin Construction Co, 3770 Speckled Trout Dr, Theodore, AL 36582, USA",general_contractor,0.00049
piscina,"Piscina Olímpica, Polideportivo El Roble, Barranca, Costa Rica",point_of_interest,0.00049
marmelade,"Marmalade Cafe Westlake Village, 140 Promenade Way, Westlake Village, CA 91362, USA",cafe,0.00049
treby,"Treby Howard Philips, 668 Hanover Ave, Allentown, PA 18109, USA",point_of_interest,0.00049
calebs,"Caleb's American Kitchen, 5738 US-202, New Hope, PA 18938, USA",restaurant,0.00049
south eastern railway,"Southeastern Railway Museum, 3595 Buford Hwy, Duluth, GA 30096, USA",museum,0.00049
kahlenberg,"Kahlenberg, 1190 Vienna, Austria",natural_feature,0.00049
fritz,"Fritz's Railroad Restaurant, 13803 W 63rd St, Shawnee, KS 66216, USA",restaurant,0.00049
waldberg,"Von Waldberg German Shepherds, 20730 95th Ave SE, Snohomish, WA 98296, USA",point_of_interest,0.00049
blue mountain,"Blue Mountain Drive-In, 1439 Blue Mountain Dr, Danielsville, PA 18038, USA",lodging,0.00049
wimble,"Wimbledon Apartments, 1420 W Main St, Lewisville, TX 75067, USA",point_of_interest,0.00049
sandes,"Sandesh Publications, 2544 W Devon Ave, Chicago, IL 60659, USA",point_of_interest,0.00049
champeaux,"Champeaux, France",locality,0.00049
moulineaux,"Moulineaux, France",locality,0.00049
montigny,"Montigny-le-Bretonneux, France",locality,0.00049
ihee,"Institut de l'Entreprise I.D.E.P, 29 Rue de Lisbonne, 75008 Paris, France",point_of_interest,0.00049
tabriz,"Tabriz, East Azerbaijan, Iran",locality,0.00049
zerdusht,"Oriental Institute Museum, 1155 E 58th St, Chicago, IL 60637, USA",museum,0.00049
suffra,"Al Suffra Al Afghani Restaurant - Shop No.1, Al Meena Rashid Road , Opp Ramada Jumeira Hotel , Near Capital Hotel , Al Meena Residence - Dubai - United Arab Emirates",restaurant,0.00049
mount plea,"Mount Pleasant Recreation Department, 391 Egypt Rd, Mt Pleasant, SC 29464, USA",point_of_interest,0.00049
west high,"West High School, 241 300 North Panther Way, Salt Lake City, UT 84103, USA",school,0.00049
summer street boston,"Summer St, Boston, MA, USA",route,0.00049
peden,"Enterprise Medical Clinic: Peden Montgomery MD, 101 Professional Ln, Enterprise, AL 36330, USA",doctor,0.00049
eomeo,"Romeo, MI, USA",locality,0.00049
eastbury,"Eastbury Bowling Center, 3000 Atlantic Blvd NE, Canton, OH 44705, USA",bowling_alley,0.00049
foote,"The Foote School, 50 Loomis Pl, New Haven, CT 06511, USA",school,0.00049
gerard,"Ecole Secondaire Gérard Filion, 1330 Boulevard Curé-Poirier O, Longueuil, QC J4K 2G8, Canada",school,0.00049
ashmead,"Ashmead, Ashton-Sandy Spring, MD 20861, USA",neighborhood,0.00049
porta pia,"Hotel Porta Pia, Via Messina, 25, 00198 Roma, Italy",lodging,0.00049
moscov,"Moscow, Russia",locality,0.00049
american states,"American State Equipment, 2055 S 108th St, Milwaukee, WI 53227, USA",point_of_interest,0.00049
trafal,"Praia do Trafal, 8125 Quarteira, Portugal",point_of_interest,0.00049
vigilius,"Vigilius Mountain Resort, Via Pavicolo, 43, 39011 Lana BZ, Italy",lodging,0.00049
geloni,"Gelone Restaurant, 650 Ridge Rd, Lyndhurst, NJ 07071, USA",restaurant,0.00049
sardica,"Sardica S.A.S., Viale la Plaia, 2, 09123 Cagliari, Italy",atm,0.00049
soulanges,"Promutuel Vaudreuil-Soulanges, 245 Route 338, Les Coteaux, QC J7X 1A2, Canada",insurance_agency,0.00049
derhy,"Derhy Notaire, 625 Avenue du Président-Kennedy, Montréal, QC H3A 1T9, Canada",insurance_agency,0.00049
san,"San, Mali",locality,0.00049
balsac,"Balzac, 1716 N Arlington Pl, Milwaukee, WI 53202, USA",food,0.00049
fure lake,"Firelake, 1897 Cheddar Rd, Belton, SC 29627, USA",establishment,0.00049
fin,"Fin Seafood Restuarant, 3150 William Styron Square N, Newport News, VA 23606, USA",bar,0.00049
spitfire,"Spitfire Bar & Grill, 1660 13th Ave E, West Fargo, ND 58078, USA",bar,0.00049
