text_string,occurs_100k
manilla,0.03085
ipoh,0.03084
orissa,0.03083
tenochtitlan,0.0308
iowa,0.03074
chungkai,0.03074
nevada,0.03071
merida,0.03067
westray,0.03064
grand prince,0.03064
magdalen,0.03063
chamba,0.0306
north berwick,0.03056
bistrica,0.03053
golden gate,0.03052
dar es salaam,0.03047
ecuador,0.03044
ebro,0.03043
sebastopol,0.03042
burma road,0.03038
charles street,0.03037
kauna,0.03034
guatemala,0.03034
oban,0.03028
rio de janeiro,0.03024
hinduism,0.03024
mount kenya,0.03022
biskra,0.0302
thessaly,0.03019
omaha,0.03019
la vendee,0.03018
saba,0.03011
rhodes,0.03003
loudon,0.03003
addis ababa,0.03001
bayswater,0.02999
bolivia,0.02993
bedfordshire,0.02987
westphalia,0.02987
devil s island,0.02985
khorasan,0.02985
breslau,0.02984
rocky mountains,0.02982
noumea,0.0298
samhain,0.0298
blue mountains,0.02978
bridgewater,0.02978
el paso,0.02977
bangladesh,0.02974
peredur,0.02972
camden,0.02971
piccadilly,0.02966
apennines,0.02965
eldorado,0.02954
mochudi,0.02949
abbeville,0.02948
bermuda,0.02947
aspen,0.02945
modena,0.0294
antigua,0.0294
lexington,0.02939
basle,0.02937
ayrshire,0.02937
amman,0.02935
valladolid,0.02931
urbino,0.0293
erfurt,0.02928
patna,0.02925
balkh,0.02919
st martin,0.02919
north west,0.02916
catania,0.02911
mo,0.02911
puddleton,0.02906
cheapside,0.02906
uxbridge,0.02905
malaysia,0.02905
western ocean,0.02904
taranaki,0.02893
petushki,0.02893
cincinnati,0.02891
lake baikal,0.02889
usbek,0.02888
pimlico,0.02883
guyana,0.02883
meuse,0.02882
westminster bridge,0.02882
cromwell,0.02878
drury lane,0.02875
inguar,0.02873
malgudi,0.02873
salt lake city,0.02872
portu,0.02869
honduras,0.02865
longdendale,0.02863
tusitala,0.02863
plassy,0.02857
lichfield,0.02856
antelope,0.02854
mir khan,0.02853
peshawur,0.0285
oldham,0.02849
bay of bengal,0.02846
mycenae,0.0284
cholacaca,0.02838
n y ,0.02837
trenton,0.02833
eastern europe,0.02831
ullapool,0.02831
strafford,0.02827
jamestown,0.02826
yangtse,0.02815
imphal,0.02812
mauthausen,0.02806
pokhara,0.02805
annecy,0.02805
sao paulo,0.02805
st albans,0.02803
lucerne,0.02802
national gallery,0.02802
sind,0.02801
moselle,0.02801
sea,0.028
east prussia,0.02796
selborne,0.02794
louvain,0.02787
haarlem,0.02786
saudi arabia,0.02784
caracas,0.02781
boca grande,0.02781
cambridgeshire,0.02771
ny,0.02771
mecklenburg,0.02769
herefordshire,0.02768
kampala,0.02765
lake district,0.02764
rio,0.02764
golden horn,0.02754
brindisi,0.02754
chandos,0.02752
holyrood,0.02751
athlone,0.02749
midland,0.02749
kenmare,0.02748
san domingo,0.02747
amboise,0.02746
cowes,0.02743
middle earth,0.02739
fagge,0.02735
st george s hall,0.02734
christchurch,0.02729
bethany,0.02728
beorn,0.02725
mercia,0.0272
aitutaki,0.02719
tyrrel street,0.02717
st denis,0.02714
ormeston,0.02712
alencon,0.02707
vanka,0.02698
meudon,0.02696
whitechapel,0.02695
derna,0.02691
greenock,0.02683
euston,0.02674
mentone,0.02673
kathmandu,0.02667
hellas,0.02664
jeddah,0.0266
pahang,0.02659
berkeley square,0.02659
garonne,0.02656
montparnasse,0.02653
langley,0.02651
attica,0.0265
compiegne,0.02646
south pole,0.02646
tuileries,0.02644
brandenburg,0.02642
arragon,0.02639
casablanca,0.02634
woodville,0.02632
l a ,0.02632
shaftesbury avenue,0.02629
milton,0.02627
banbury,0.02624
lugu,0.02619
somerville,0.02618
columbia,0.0261
leipsic,0.02609
central park,0.02606
castle hill,0.02606
pavia,0.02606
kimberley,0.02606
chernobyl,0.02603
minneapolis,0.02602
highlands,0.02601
trondheim,0.02597
vermont,0.02595
ailsa,0.02592
new britain,0.02591
salalah,0.02588
osbaldistone hall,0.02588
tonbridge,0.02587
roman empire,0.02587
lombards,0.02581
kilmarnock,0.02581
yunnan,0.02577
stoughton,0.02576
gold coast,0.02576
murmansk,0.02576
devonport,0.02571
wexford,0.0257
brattahlid,0.02568
cyrenaica,0.02567
tampico,0.02566
balmoral,0.02566
moria,0.02564
surat,0.02562
bannockburn,0.02562
district,0.02557
oklahoma,0.02554
clermont,0.02551
harmondsworth,0.0255
drogheda,0.0255
colchester,0.02549
tagus,0.02547
zoraya,0.02547
san andreas,0.02547
tetuan,0.02543
port moresby,0.02543
andros,0.02539
moravia,0.02539
xenia,0.02538
kew,0.02533
dahomey,0.02532
zoological gardens,0.02531
arctic ocean,0.0253
altdorf,0.0253
chesapeake,0.02527
launceston,0.02527
messina,0.02526
calif,0.02523
turenne,0.02523
gurth,0.02522
colombia,0.02521
southern ocean,0.02519
valetta,0.02514
scilly,0.02513
patea,0.02513
seychelles,0.0251
tromso,0.02509
aquitaine,0.02508
signora,0.02508
orvieto,0.02506
long hair,0.02505
kowloon,0.02505
yasnaya,0.02502
isengard,0.02495
trebizond,0.02495
vinland,0.02493
asmund,0.02492
strindberg,0.02492
roland,0.02489
eppenfeld,0.02489
longmans,0.02489
mahomet,0.02487
goodwood,0.02487
capetown,0.02486
naseby,0.02485
nandi,0.02481
wandsworth,0.02479
st ,0.02476
falls road,0.02471
skye,0.02469
