text_string,occurs_100k
bellingham,0.03381
pennsylvania,0.03379
colorado,0.03378
galicia,0.03364
leicestershire,0.03363
shaftesbury,0.03352
road,0.0335
sylvia,0.03344
helstone,0.03341
alberton,0.03335
rio,0.03328
poland street,0.03326
valombrosa,0.03319
lexington,0.03319
hague,0.03319
westerton,0.0331
castlebar,0.03295
andes,0.03294
cracow,0.03288
boscawen,0.03284
rhone,0.0328
sorrento,0.03279
matilda,0.03273
donegal,0.03272
apennines,0.03269
tiber,0.03267
silverton,0.03263
riga,0.03251
dean park,0.0325
stratford on avon,0.03248
delft,0.03239
bulgaria,0.03237
buda,0.03236
christchurch,0.03235
armenia,0.03233
st kilda,0.03233
cheops,0.03233
durban,0.0323
south london,0.03221
louisiana,0.03208
palace,0.03207
limoges,0.03199
buckinghamshire,0.03198
broome,0.03197
barford,0.0319
connemara,0.03186
wharton,0.03185
sebastopol,0.03178
lovel,0.03175
chichester,0.03171
northampton,0.03171
aylesbury,0.03166
grosvenor place,0.03163
goodwood,0.03161
pelham,0.03159
rutland,0.03157
drury lane,0.03149
cairnforth,0.03137
indian ocean,0.03133
lithuania,0.03132
idonea,0.03119
arlingham,0.03118
montana,0.03113
waterford,0.03112
eome,0.03108
meadowthorpe,0.03104
rockingham,0.031
jermyn street,0.031
vauxhall bridge road,0.03099
queen street,0.03098
st andrews,0.03096
alsace,0.03094
belize,0.03083
victoria station,0.03082
borneo,0.03078
newhaven,0.03074
yaxley,0.03071
lake district,0.03061
renton,0.03061
stafford,0.03057
carlotta,0.03056
laon,0.03049
dead sea,0.03047
sierra leone,0.03041
little river,0.03035
issoudun,0.03033
malton,0.03024
great house,0.03017
berne,0.03016
st albans,0.03015
sloane street,0.03011
hillingdon,0.03008
clarendon,0.03002
colchester,0.03002
connecticut,0.02993
bedford street,0.02992
windsor castle,0.02989
belford,0.02986
st petersburgh,0.02985
berkshire,0.02974
tunbridge wells,0.0297
grosvenor street,0.02968
mossgray,0.02968
calabria,0.02966
sligo,0.02962
enfield,0.02955
burwood,0.02953
eastham,0.02952
lyon,0.02946
fleet street,0.02944
maidstone,0.02942
st hilaire,0.0294
fribourg,0.02937
bruton street,0.02936
eiffel tower,0.02933
camden,0.0293
bucharest,0.02927
holland park,0.02926
darley street,0.02924
midland,0.02924
kentucky,0.02921
hanoi,0.02915
arras,0.02911
judea,0.02908
elbe,0.02897
zoological gardens,0.02895
northern ireland,0.02892
hazlewood,0.02891
haltham,0.02891
nuremberg,0.02887
mount royal,0.02883
holloway,0.02882
middlemarch,0.02882
strasbourg,0.02882
mesopotamia,0.02881
ravenna,0.02879
fort,0.02865
hounslow,0.02864
regent street,0.02863
arrah,0.02855
overton,0.02851
st salvador,0.0285
roland,0.02846
central park,0.02842
sheba,0.0284
teheran,0.0284
antarctic,0.02834
orkney,0.02831
marana,0.0283
montesecco,0.0283
dumfries,0.02824
wildwood,0.02824
aldershot,0.02819
boulevard,0.02817
cheshunt,0.02815
yugoslavia,0.0281
woodstock,0.02807
st moritz,0.02806
bentley priory,0.02805
fanny,0.02804
california los angeles,0.02799
st dorval,0.02799
lapland,0.02795
claremont,0.02794
clerkenwell,0.02793
new forest,0.02792
norwood,0.02792
vogue,0.02791
bella,0.02787
andover,0.02786
hobart,0.02783
fairport,0.02782
mortlake,0.02779
seaview,0.0277
st martin,0.02765
bagheria,0.02765
memphis,0.02762
chile,0.02761
kremlin,0.02759
vicarage,0.02753
silesia,0.02752
santa barbara,0.02749
balkans,0.02749
madagascar,0.02741
sorbonne,0.02739
nassau,0.02733
the hague,0.02732
hilstone,0.0273
labrador,0.02729
south of france,0.02724
athelstan,0.0272
douai,0.02717
selwood,0.02715
east anglia,0.02705
westminster bridge,0.027
milsons point,0.027
kansas,0.02699
old england,0.02696
legorn,0.02695
