text_string,occurs_100k
brindisi,0.0284
cal,0.02839
westport,0.02834
vistula,0.02827
preston,0.02822
dundonald,0.02819
river,0.02814
st pancras,0.0281
stirling,0.02809
bella,0.02802
canaan,0.02801
botany bay,0.02799
manchuria,0.02796
pretoria,0.02793
aldgate,0.02787
middlethorpe,0.02785
adele,0.02784
spades,0.02781
mother earth,0.02779
pacific ocean,0.02779
tiverton castle,0.02778
straits,0.02774
asia minor,0.02771
eichmond,0.02768
atalanta,0.02758
torquay,0.02757
acropolis,0.02757
wandsworth,0.02755
mozambique,0.02753
berkshire,0.02752
vincennes,0.0275
abingdon,0.02748
aegean,0.02744
akron,0.0274
new jerusalem,0.02739
bronx,0.02738
newark,0.02735
gallipoli,0.02734
leinster,0.02733
south of france,0.02729
athen,0.02727
pontiac,0.02716
effingham,0.02716
angola,0.02713
barstow,0.02712
edmonton,0.02708
durban,0.02707
howth,0.02705
north london,0.02704
casablanca,0.02704
table mountain,0.02702
thule,0.02699
cracow,0.02697
karachi,0.02696
melcombe,0.02695
george street,0.02693
st malo,0.02692
caterham,0.0269
broad street,0.02685
judea,0.02685
oslo,0.02683
nanking,0.02682
ayrshire,0.02682
chichester,0.02678
guyana,0.02678
dundee,0.02677
rue de rivoli,0.02677
luxor,0.02673
parthenon,0.02673
gascony,0.02669
chianti,0.02667
jungfrau,0.02666
greenlands,0.02666
river house,0.02665
mortlake,0.0266
u s a ,0.02657
ashford,0.02655
baden,0.0265
gleninch,0.0265
alice,0.02641
orson,0.02637
silverdale,0.02634
adelphi,0.02631
british isles,0.02626
st james s,0.02625
zambesi,0.02617
partridge,0.02616
tunisia,0.02611
sabine,0.02607
talba,0.02607
paraguay,0.02604
ullerton,0.02602
honduras,0.02599
fairoaks,0.02598
santa croce,0.02597
labrador,0.02594
samarkand,0.02591
new andalusia,0.0259
hoxton,0.02588
hiroshima,0.02588
suez canal,0.02583
riddleton,0.02583
longbourne,0.0258
holloway,0.02577
tampico,0.02577
mo,0.02576
kentish town,0.02572
carmarthen,0.0256
tower hill,0.02559
kemerton,0.02557
montepulciano,0.02557
ashgrove,0.02549
barchester,0.02546
inca,0.02546
cana,0.02546
swindon,0.02545
eveleen,0.02543
fair oaks,0.02543
ottawa,0.02543
indonesia,0.02543
southend,0.0254
the hague,0.02536
vallenstein,0.02534
stuttgart,0.02531
st denis,0.02526
harbour,0.02524
nagasaki,0.02515
manilla,0.02503
oregon,0.025
mumbai,0.02499
locarno,0.02499
derval,0.02497
ashridge,0.02496
kabul,0.02496
metro centre,0.02494
princetown,0.02492
charlotte street,0.02491
avhich,0.0249
lydford,0.02488
edgware road,0.02487
newnham,0.02485
clermont,0.02482
salzburg,0.02481
lake district,0.0248
minnesota,0.02478
beaconsfield,0.02473
westminster abbey,0.02473
tangiers,0.02471
catalonia,0.0247
chantilly,0.02467
district,0.02465
silverbridge,0.02463
exeter hall,0.02463
barnadiston,0.0246
grafton street,0.02459
clarges street,0.02456
middleton,0.02454
charlemont,0.02453
thrace,0.02453
levingstone,0.02453
epirus,0.02452
nebraska,0.02451
antonio,0.02449
east india,0.02449
beverly hills,0.02448
euphra,0.02447
gniezno,0.02447
harz mountains,0.02437
chatham place,0.02437
yaroslavl,0.02436
rheims,0.02435
marylebone,0.02429
neuilly,0.02427
picardy,0.02422
upton,0.0242
ca,0.0242
patras,0.02418
manderley,0.02418
grasse,0.02415
malays,0.02414
americas,0.02414
new mexico,0.02408
pineridge,0.02403
bethel,0.02402
silvain,0.02401
shakspeare,0.02399
baden baden,0.02397
sophiatown,0.02394
dordogne,0.02394
monterey,0.02389
euston,0.02389
deauville,0.02388
mahomet,0.02387
brook,0.02383
antarctic,0.02381
massena,0.02381
catania,0.02381
somalia,0.02381
california library los angeles,0.02379
ludgate hill,0.02375
golden square,0.02373
darlington,0.02373
kansas,0.02371
emain,0.02366
grenada,0.02365
milsons point,0.02357
dumbarton,0.02355
port said,0.02354
lampeter,0.02353
gower street,0.02352
newhaven,0.02351
nova scotia,0.0235
oatlands,0.0235
nouna,0.02347
talmud,0.02346
alencon,0.02344
perpignan,0.02344
wisconsin,0.02343
kikuyu,0.02333
grimsby,0.0233
palmyra,0.0233
scranton,0.02329
brunei,0.02329
gretna green,0.02328
