text_string,occurs_100k
west london,0.02224
decin,0.02223
conakry,0.02223
ashton,0.02223
taipu,0.02221
mord,0.02219
paphos,0.02219
sunningdale,0.02218
highwood,0.02217
somersetshire,0.02215
the hague,0.02215
sokolniki,0.02214
fort william,0.02213
soana,0.0221
tobruk,0.0221
new mexico,0.0221
great river,0.02208
bond street,0.02205
chancery lane,0.02201
marfa,0.02201
kenilworth,0.02199
fulham road,0.02194
volterra,0.02193
laroon,0.0219
catalonia,0.02188
lusaka,0.02188
l a ,0.02184
parvati,0.02183
christchurch,0.02181
ruwenzori,0.0218
wisconsin,0.02179
taliesin,0.02178
bronx,0.02176
borodino,0.02176
kiambu,0.02175
bellingham,0.02172
brazzaville,0.0217
valparaiso,0.0217
luxor,0.02169
nyundo,0.02169
oho,0.02168
nevsky,0.02166
aureole,0.02166
dublin castle,0.02166
uppsala,0.02162
brindisi,0.02161
cowes,0.02161
saida,0.02159
king street,0.02154
annecy,0.02151
ramallah,0.02149
balkh,0.02148
dolisie,0.02143
garonne,0.02143
st andrews,0.02134
eldorado,0.02132
antibes,0.02132
south pacific,0.02132
zaragoza,0.0213
aix,0.02125
beyoglu,0.0212
hemingway,0.0212
bologna,0.02115
mentone,0.02113
cambridgeshire,0.02112
aylesbury,0.02111
michelham,0.02109
moulmein,0.02103
california library los angeles,0.02099
rocky mountains,0.02098
billingsgate,0.02097
chartley,0.02096
tobolsk,0.0209
clarinda,0.02089
broad street,0.02083
grishka,0.02083
golden gate,0.02082
bayeux,0.02081
adana,0.0208
slovakia,0.02078
north carolina,0.02077
vilna,0.02072
signora,0.0207
guernsey,0.02068
caerleon,0.02065
new forest,0.02064
columbia,0.02062
new jerusalem,0.02061
chittagong,0.02061
saragossa,0.0206
cape horn,0.02057
