text_string,occurs_100k
aegean islands,0.00115
cheshire cheese,0.00115
methuen london,0.00115
dornton,0.00115
dyott street,0.00115
londok,0.00115
rotherhith,0.00114
hornsey road,0.00114
london central,0.00114
edgware,0.00114
brompton road london,0.00114
victoria palace,0.00113
hampstead theatre,0.00113
cam den town,0.00113
hendon,0.00112
hackney empire,0.00112
big ben,0.00112
porchester terrace,0.00112
davies street,0.00112
thurloe square,0.00112
harefleld,0.00111
marchmont street,0.00111
kensington museum,0.00111
haymarket theatre,0.00111
wanstead flats,0.0011
petty wales,0.0011
westbourne green,0.0011
surbiton,0.0011
claremont square,0.00109
archway road,0.00109
camberwell green,0.00108
charing cross hospital,0.00108
hotel london,0.00108
new bond street london,0.00108
st martin s le grand,0.00107
battersea power station,0.00107
south molton street,0.00107
brushfield street,0.00107
brixton prison,0.00107
west india dock,0.00106
lillie bridge,0.00106
tavistock hotel,0.00106
bunhill fields,0.00105
east cheap,0.00105
cadogan street,0.00105
cressingham,0.00105
southwark bridge road,0.00105
rosslyn hill,0.00105
little russell street,0.00104
ave maria lane,0.00104
worcester park,0.00104
hatchards,0.00103
lancaster house,0.00102
cranbourn alley,0.00102
arlingford,0.00102
newington green,0.00101
st edmund the king,0.00101
north east london,0.00101
aldermanbury,0.001
tottenham lane,0.001
london docks,0.001
wakefield tower,0.001
colney hatch,0.001
haringey,0.001
westminster cathedral,0.00099
seething lane,0.00099
south west london,0.00099
lea bridge,0.00098
ledbury road,0.00098
devonshire terrace,0.00098
great smith street,0.00098
spital fields,0.00098
jermyn st ,0.00098
northumberland house,0.00098
dowgate,0.00097
londinium,0.00097
woodgreen,0.00097
harringay,0.00097
markham square,0.00097
lansdowne crescent,0.00097
winchmore,0.00096
milkwood road,0.00096
royal court theatre,0.00096
addle hill,0.00096
lexham gardens,0.00096
great st helen,0.00096
bow road,0.00096
bentinck street,0.00096
st pancras church,0.00096
hackney downs,0.00096
gough square,0.00096
theobalds road,0.00095
titchfield street,0.00095
holborn empire,0.00094
golders green road,0.00094
tothill fields,0.00094
cromwell gardens,0.00094
hackney wick,0.00094
london coliseum,0.00094
maida hill,0.00093
whitecross street prison,0.00093
zoological garden,0.00093
sloane square station,0.00093
west minster bridge,0.00093
upper thames street,0.00092
old palace yard,0.00092
paris garden,0.00092
garrick theatre,0.00092
henrietta street london,0.00092
lancaster place,0.00092
wastdale,0.00092
ravenscourt park,0.00092
waterlow park,0.00092
newington butts,0.00092
kingsway london,0.00091
euston square station,0.00091
columbia road,0.00091
st james s park station,0.00091
holloway jail,0.0009
dalston junction,0.0009
endell street,0.0009
air street,0.0009
royal hospital road,0.0009
belmarsh,0.00089
chester gate,0.00089
king s cross,0.00089
hospital road,0.00089
spital square,0.00089
great new street,0.00089
southampton st ,0.00089
great turnstile,0.00089
eaton gate,0.00088
maryle,0.00088
hackney hospital,0.00088
marsham street,0.00088
regents park,0.00088
ritz hotel,0.00087
west smithfield,0.00087
spenlow,0.00087
clerkenwell green,0.00086
old brompton,0.00086
bechstein hall,0.00086
australia house,0.00086
wandsworth prison,0.00086
south molton st ,0.00085
london county,0.00085
trafal gar square,0.00085
golden square london,0.00085
british island,0.00085
clerkenwell road,0.00085
chiswick gardens,0.00085
throgmorton,0.00084
leicester street,0.00084
st paul s church yard,0.00084
hammersmith odeon,0.00084
lewisham road,0.00084
highbury hill,0.00084
whittington hospital,0.00084
bethlem hospital,0.00084
clissold park,0.00084
hammersmith hospital,0.00084
st luke s square,0.00084
almeida theatre,0.00083
golborne road,0.00083
st clement s lane,0.00083
old vic,0.00083
highgate woods,0.00082
lollard s tower,0.00082
portman street,0.00082
tra falgar square,0.00082
victoria line,0.00082
queen consort,0.00082
romford road,0.00082
russell square london,0.00082
iiondon,0.00081
st peter s street,0.00081
new maiden,0.00081
st pancras town hall,0.00081
rutland gate,0.00081
kingston upon thames,0.0008
corinthia,0.0008
highgate village,0.0008
goswell street,0.0008
manchester street,0.0008
clapham high street,0.0008
harrington gardens,0.0008
chepstow villas,0.0008
british museum library,0.0008
newgate,0.0008
kegent s park,0.0008
new north road,0.0008
moorgate street station,0.0008
kensington gravel pits,0.00079
dyot street,0.00079
bishopsgate,0.00079
chiffinch,0.00079
little green,0.00079
strand palace hotel,0.00079
thornton heath,0.00079
holborn bars,0.00079
clerken,0.00078
broadwick,0.00077
alperton,0.00077
elizabethan london,0.00077
london palladium,0.00077
well hall,0.00077
abney park,0.00077
philpot street,0.00077
st clement s danes,0.00076
cricklewood broadway,0.00076
penywern road,0.00076
modern england,0.00076
loughborough road,0.00075
chiswell street,0.00075
westminster road,0.00075
winchmore hill,0.00075
roland gardens,0.00075
dorset square,0.00074
bel grave square,0.00074
prince s gardens,0.00074
bermondsey abbey,0.00074
london longmans,0.00074
manchester square london,0.00074
blackfriar s bridge,0.00073
great st helens,0.00073
wellington lodge,0.00073
treadgold,0.00072
essex road,0.00072
beak street,0.00072
white city stadium,0.00072
newcome park,0.00072
west norwood,0.00072
praed,0.00072
west hamp,0.00072
snaresbrook,0.00072
st bride s churchyard,0.00072
frankau,0.00072
kennington park road,0.00072
whitechapel gallery,0.00071
st bartholo mew s hospital,0.00071
centre point,0.00071
jubilee gardens,0.0007
sadler s wells,0.0007
south wark bridge,0.0007
marylebone station,0.0007
maiva,0.00069
lillie road,0.00069
royal festival hall,0.00069
london mail,0.00069
wimbledon park,0.00069
lud gate,0.00069
tibbald,0.00069
bessborough gardens,0.00069
palace gardens terrace,0.00068
abchurch lane,0.00068
nile delta,0.00067
white lion street,0.00067
jarndyce,0.00067
addiscombe,0.00067
friern barnet,0.00066
norton folgate,0.00066
kennington common,0.00066
covent garden opera,0.00066
mare street,0.00066
northcote road,0.00066
cadogan hotel,0.00066
woburn square,0.00066
albermarle street,0.00066
finsbury pavement,0.00066
clapham park,0.00066
new london bridge,0.00065
brampton road,0.00065
queen s tower,0.00065
hattou garden,0.00065
chesham place,0.00065
tower bridge road,0.00065
oldroyd,0.00065
belsize road,0.00065
gipsy hill,0.00065
west india dock road,0.00064
philbeach gardens,0.00064
montague place,0.00064
totham,0.00064
inchbald,0.00064
south africa house,0.00064
frognal,0.00063
portland vase,0.00063
grosveuor square,0.00063
parson s green,0.00063
knightsbridge barracks,0.00063
taviton street,0.00063
kingsway hall,0.00062
london labour,0.00062
british library,0.00062
lincoln s inn hall,0.00062
coulsdon,0.00062
islington high street,0.00062
east heath road,0.00061
st martins lane,0.00061
knightsbridge green,0.00061
ridley road,0.00061
west end london,0.00061
camberwell grove,0.0006
south circular,0.0006
faringdon road,0.0006
abbey wood,0.0006
soho square london,0.0006
coburg theatre,0.0006
vestminster hall,0.0006
perivale,0.0006
old jewry,0.0006
petts wood,0.0006
vincula,0.00059
lewisham hill,0.00059
temple station,0.00059
barnes bridge,0.00059
tallis street,0.00059
aytoun,0.00059
barking creek,0.00059
hopton street,0.00059
covent gardens,0.00059
fournier street,0.00059
rochester row,0.00058
chalton street,0.00058
north acton,0.00058
birkbeck,0.00058
west bourne grove,0.00058
wliitehall,0.00058
camden market,0.00058
leadenhall market,0.00058
st john s hill,0.00058
tokenhouse yard,0.00058
halkin street,0.00058
croydon airport,0.00058
st john s wood park,0.00058
gloucester gardens,0.00057
grove end road,0.00057
eotherhithe,0.00057
foster lane,0.00057
craven hill gardens,0.00057
thatched house,0.00057
norwood junction,0.00057
inner london,0.00057
fitzhardinge street,0.00057
old swan stairs,0.00057
hampstead lane,0.00057
lowndes street,0.00057
crutched friars,0.00056
brixton station,0.00056
karnac,0.00056
boulestin,0.00056
pottery lane,0.00056
gloucester crescent,0.00056
bird cage walk,0.00056
west thornton,0.00056
exhibition road,0.00056
rosary gardens,0.00056
queen elizabeth hall,0.00055
goswell street road,0.00055
shadwell basin,0.00055
lots road,0.00055
wandsworth bridge,0.00055
morden,0.00055
gloucester terrace,0.00055
london bank,0.00055
deptford strand,0.00054
saint james s square,0.00054
copse hill,0.00054
cazenove,0.00054
upper tulse hill,0.00054
redcliffe gardens,0.00054
leinster gardens,0.00054
garlick hill,0.00054
mansion house station,0.00054
st john street road,0.00053
elmstead,0.00053
st john s gate,0.00053
spitalfields market,0.00053
tabard street,0.00053
wormwood scrubs,0.00053
greenwich pier,0.00053
victoria coach station,0.00053
london office,0.00053
maitland park road,0.00052
portland gallery,0.00052
hakluyt,0.00052
charterhouse square,0.00052
greenwich hill,0.00052
paphlagonia,0.00052
london paris,0.00052
chesterfield house,0.00052
canada square,0.00052
